user_id,movie_id,rating,timestamp,genres
2541,539,5,974048593,Comedy|Romance
3119,1199,4,1004652048,Sci-Fi
4608,246,5,964189768,Documentary
2073,898,5,974751611,Comedy|Romance
1395,924,5,999183742,Drama|Mystery|Sci-Fi|Thriller
5074,1187,4,964551743,Drama
1969,1198,4,974686613,Action|Adventure
198,736,4,977003591,Action|Adventure|Romance|Thriller
3265,457,5,968214499,Action|Thriller
5722,3738,4,977246440,Drama
1631,3388,4,974722765,Comedy
4802,1282,5,963255458,Animation|ForChildren|Musical
5347,2629,4,960666619,Comedy|Romance
3768,3408,4,973228587,Drama
3691,2025,4,1021875562,Drama|Romance
5871,3083,5,957567323,Comedy|Drama
225,2571,4,976831202,Action|Sci-Fi|Thriller
761,3114,5,975451381,Animation|ForChildren|Comedy
3412,678,5,1031068038,Drama|Thriller
727,1247,5,1007599405,Drama|Romance
2942,2289,4,971329586,Comedy|Drama
5958,589,5,957064430,Action|Sci-Fi|Thriller
1202,1287,4,974859087,Action|Adventure|Drama
3808,2803,4,965969771,Thriller
5662,736,5,958777015,Action|Adventure|Romance|Thriller
4870,426,4,962817167,Horror|Sci-Fi|Thriller
1260,2396,4,987167384,Comedy|Romance
3501,1293,5,966998913,Drama
5511,259,4,959715094,Crime|Drama|Thriller
2593,1219,5,973825405,Horror|Thriller
4875,1094,5,975229086,Drama|Romance|War
985,1198,5,975097890,Action|Adventure
1069,1041,5,974942543,Drama
5992,2015,4,956867955,ForChildren|Comedy|Fantasy
2529,986,4,974062376,Adventure|ForChildren
3425,1270,4,967350884,Comedy|Sci-Fi
1875,1374,4,975769062,Action|Adventure|Sci-Fi
791,2723,4,981309044,Action|Adventure|Comedy
5100,1183,4,962408540,Drama|Romance|War
167,3481,5,977177471,Comedy
1150,901,4,974870425,Comedy|Musical
3611,1391,4,966610834,Action|Comedy|Sci-Fi|War
1448,3108,5,976210196,Comedy|Drama|Romance
755,1,4,997812961,Animation|ForChildren|Comedy
1944,2908,4,974692161,Drama
1164,2427,5,977274206,Action|Drama|War
5692,1307,5,958597540,Comedy|Romance
2828,1136,5,972599187,Comedy
4449,2054,4,965087840,Adventure|ForChildren|Comedy|Fantasy|Sci-Fi
767,11,4,975453083,Comedy|Drama|Romance
2258,1242,4,982442098,Action|Drama|War
1447,412,4,981019220,Drama
846,2804,5,975355861,Comedy|Drama
1306,1272,4,1009003526,Drama|War
2962,928,4,978981181,Romance|Thriller
1943,2923,4,975733355,Comedy
2899,1009,4,971921660,Adventure|ForChildren|Fantasy
4645,928,5,963977201,Romance|Thriller
5845,3133,5,957797357,Comedy
5539,1939,5,982439649,Drama|War
5500,3038,4,959797452,Drama
2536,356,4,974062863,Comedy|Romance|War
3576,3431,4,966720523,Action|Drama
2491,2353,4,974139092,Action|Thriller
230,1208,5,976824488,Drama|War
2102,357,5,974654036,Comedy|Romance
667,1997,5,977090042,Horror
3320,1584,4,968523187,Drama|Sci-Fi
5282,2716,4,961165542,Comedy|Horror
994,3418,4,975121373,Action|Drama
149,507,4,977590607,Action|Drama
3345,1393,4,967777792,Drama|Romance
4870,2739,4,962817769,Drama
2453,2852,4,980727408,Drama
3923,610,5,965711376,Action|Adventure|Animation|Horror|Sci-Fi
3339,32,4,967823474,Drama|Sci-Fi
3163,1036,4,968868101,Action|Thriller
5972,586,4,963615224,ForChildren|Comedy
2729,1610,5,973263448,Action|Thriller
3167,3481,4,968819856,Comedy
404,593,4,976291535,Drama|Thriller
3728,593,5,966216288,Drama|Thriller
5397,3686,4,963524504,Thriller
1897,1179,5,974772438,Crime|Drama|Film-Noir
1797,2925,5,974700734,Drama
1303,3807,4,974792358,Action|Adventure
1291,1094,5,974791242,Drama|Romance|War
2953,3408,4,971212528,Drama
550,1769,4,976159231,Action|Thriller
5014,2804,4,962587771,Comedy|Drama
1209,3844,5,974843735,Drama
674,745,5,975694752,Animation|Comedy|Thriller
1530,1967,4,974751613,Adventure|ForChildren|Fantasy
4328,2949,5,965251107,Action
2402,1213,5,974259496,Crime|Drama
1298,2915,4,974843704,Comedy
4673,1120,4,963770242,Drama
1266,364,4,974819361,Animation|ForChildren|Musical
770,487,4,975442761,Comedy|Western
4014,2379,4,965538969,Comedy
2676,1014,5,973403699,ForChildren|Comedy|Drama
646,2916,4,975780285,Action|Adventure|Sci-Fi|Thriller
3301,562,4,968215498,Comedy|Drama
1501,258,4,974930731,Adventure|ForChildren|Comedy|Fantasy|Romance
437,1196,5,976278426,Action|Adventure|Drama|Sci-Fi|War
2899,3576,4,971922251,Action|Horror|Sci-Fi
5292,908,5,961062058,Drama|Thriller
899,1278,4,975218145,Comedy|Horror
2370,3074,5,974337933,Western
1121,3450,4,1022867919,Comedy
714,1032,4,975782388,Animation|ForChildren|Musical
3590,2694,4,966655759,Comedy
119,2431,5,977468255,Comedy|Drama
3260,110,5,1019505255,Action|Drama|War
4568,316,4,964480590,Action|Adventure|Sci-Fi
1457,628,5,983499190,Drama|Thriller
3314,2628,4,967944144,Action|Adventure|Fantasy|Sci-Fi
1880,1968,4,975372463,Comedy|Drama
5770,1253,5,958172466,Drama|Sci-Fi
175,1090,4,977114939,Drama|War
