user_id,movie_id,rating,timestamp,genres
3539,3701,4,967017016,Crime|Drama|Sci-Fi
3485,1228,5,967060437,Drama
2050,3471,5,975524286,Drama|Sci-Fi
2537,590,4,974054169,Adventure|Drama|Western
5080,1625,4,962412698,Mystery|Thriller
198,1265,5,976980087,Comedy|Romance
953,162,5,975265673,Documentary
3705,2181,4,966285048,Thriller
4107,3033,5,965689786,Comedy|Sci-Fi
131,1203,4,978248555,Drama
3952,3124,4,974594660,Comedy|Drama
1802,1095,5,974744541,Drama
3051,1680,4,970194516,Drama|Romance
4553,2423,4,964554455,Comedy
3756,208,5,966100834,Action|Adventure
3082,647,4,969778702,Drama|War
4305,508,4,1041211073,Drama
3475,357,4,974778711,Comedy|Romance
4115,491,4,965368778,Drama
2996,104,5,972766931,Comedy
3880,593,4,965829400,Drama|Thriller
2581,608,4,973888484,Crime|Drama|Thriller
4917,3471,4,962676730,Drama|Sci-Fi
1256,928,5,1022011341,Romance|Thriller
4054,2617,4,965512030,Action|Adventure|Horror|Thriller
3716,1639,5,966265672,Drama|Romance
5446,1262,4,959971711,Adventure|War
2907,1680,4,971838671,Drama|Romance
1325,50,4,974778397,Crime|Thriller
231,1394,5,976816285,Comedy
889,3699,4,975249012,Adventure|Drama|Romance|Sci-Fi
1873,2109,4,974782236,Comedy
4455,913,5,965077234,Film-Noir|Mystery
3705,1252,5,966282058,Film-Noir|Mystery|Thriller
3727,2917,4,966220439,Crime|Thriller
5442,235,4,959981120,Comedy|Drama
3864,3215,5,965856125,Drama
1255,1950,5,974823068,Drama|Mystery
3644,2690,5,966469776,Comedy
4728,2080,4,973325377,Animation|ForChildren|Comedy|Musical|Romance
4738,945,4,963275727,Comedy|Musical|Romance
3487,50,5,967076127,Crime|Thriller
3947,904,5,965691680,Mystery|Thriller
1875,3206,4,975768920,Romance
3963,1693,5,1019970991,Drama
2926,1407,4,1006657136,Horror|Thriller
5568,3273,4,959315499,Horror|Mystery|Thriller
2041,955,5,983032052,Comedy
182,3753,4,977084647,Action|Drama|War
970,11,5,975112071,Comedy|Drama|Romance
4728,2916,4,982382174,Action|Adventure|Sci-Fi|Thriller
101,780,5,977578510,Action|Sci-Fi|War
1490,2571,4,974770954,Action|Sci-Fi|Thriller
4114,3703,4,965364083,Action|Sci-Fi
6002,2750,4,969074281,Comedy|Drama
1300,2959,5,974788255,Drama
3341,3513,4,967798316,Drama|Thriller
2085,2491,4,974655155,Comedy|Romance
2501,903,5,995737725,Mystery|Thriller
678,1292,4,988638927,Comedy
4193,906,4,965329641,Mystery|Thriller
5359,587,4,960556099,Comedy|Romance|Thriller
3075,1269,5,969897970,Comedy|Mystery|Thriller
4725,1580,4,963368800,Action|Adventure|Comedy|Sci-Fi
1897,3247,4,976159133,Comedy|Crime
2848,2355,5,972514030,Animation|ForChildren|Comedy
4524,2968,4,964816701,Adventure|Fantasy|Sci-Fi
3874,3471,5,965839433,Drama|Sci-Fi
951,745,5,975137879,Animation|Comedy|Thriller
3272,1282,4,968197752,Animation|ForChildren|Musical
1874,1193,4,974693278,Drama
3676,260,5,966363218,Action|Adventure|Fantasy|Sci-Fi
2309,2248,4,974487214,Comedy|Drama|Romance
1790,3052,5,974702376,Comedy
1489,913,4,974754918,Film-Noir|Mystery
1116,3868,5,974914643,Comedy
4626,1246,5,964117819,Drama
5047,3386,4,962496128,Drama|Mystery
1680,2108,5,974714526,Comedy|Romance
2590,3910,5,973930572,Drama|Musical
4260,1320,4,972109754,Action|Horror|Sci-Fi|Thriller
1392,593,5,974764433,Drama|Thriller
878,1909,5,975263704,Mystery|Sci-Fi|Thriller
891,2318,5,975233115,Comedy
1185,2791,5,974851628,Comedy
352,2871,4,976325822,Adventure|Thriller
23,2628,4,978464461,Action|Adventure|Fantasy|Sci-Fi
4978,2028,5,962598931,Action|Drama|War
4125,2788,4,965357192,Comedy
1087,2291,4,990548413,Drama|Romance
149,838,4,988680580,Comedy|Drama|Romance
4658,474,4,963967060,Action|Thriller
3125,1682,5,993074024,Drama
4771,380,4,968029382,Action|Adventure|Comedy|Romance
5084,104,4,962399977,Comedy
4224,898,5,965313751,Comedy|Romance
5167,1129,4,962855176,Action|Adventure|Sci-Fi|Thriller
4072,380,4,965454257,Action|Adventure|Comedy|Romance
3512,2450,4,966975142,Adventure|ForChildren|Sci-Fi
330,950,4,976388388,Mystery
5585,497,5,959488757,Comedy|Romance
3006,2716,4,970541236,Comedy|Horror
4470,832,5,965065473,Drama|Thriller
4782,345,5,963005580,Comedy|Drama
652,47,5,975702413,Crime|Thriller
4169,1284,5,965692899,Film-Noir|Mystery
5652,293,4,958846398,Crime|Drama|Romance|Thriller
2038,2941,4,975249678,Musical|Romance|War
5704,914,5,958548641,Musical|Romance
5636,1196,5,959052049,Action|Adventure|Drama|Sci-Fi|War
3885,2664,5,965810453,Horror|Sci-Fi
5246,2707,5,961374496,Thriller
3140,527,5,969033399,Drama|War
4338,1566,4,965236182,Adventure|Animation|ForChildren|Comedy|Musical
1957,2289,5,974688470,Comedy|Drama
2130,3884,4,974642634,Comedy
1717,1513,4,1009259362,Comedy
2084,3160,4,974683574,Drama
3311,1641,4,967958372,Comedy
5734,1948,4,997985612,Comedy
5692,1358,5,958678561,Drama|Thriller
3205,848,5,968567606,Drama
5070,3108,5,962468370,Comedy|Drama|Romance
4370,2268,4,965180914,Crime|Drama
3246,802,4,968308953,Drama|Romance
3416,580,4,967403901,Drama
752,3896,4,975457768,Crime|Thriller
4725,1645,4,963380014,Crime|Horror|Mystery|Thriller
4268,3072,4,965303649,Comedy
4927,1,5,962661629,Animation|ForChildren|Comedy
1812,3626,5,975821548,Comedy
5654,3174,4,1045170254,Comedy|Drama
3713,2237,4,966269894,Drama
5443,2633,5,959979819,Horror|Romance
173,1206,5,995304730,Sci-Fi
4193,2804,5,965324319,Comedy|Drama
1062,2018,5,975048176,Animation|ForChildren
796,2877,4,978700701,Drama|Musical
5327,3740,5,961101709,Action|Comedy
2427,509,5,990801012,Drama|Romance
4303,3062,4,965267543,Action|Drama|War
2824,858,4,972621643,Action|Crime|Drama
5652,2427,4,958846924,Action|Drama|War
392,553,4,977263116,Western
593,369,4,975901150,Drama
3400,1954,5,967466879,Action|Drama
2777,1747,4,973124244,Comedy|Drama
3754,2469,4,966119765,Comedy|Romance
4988,36,5,962593814,Drama
1931,2174,5,974691254,Comedy|Fantasy
5758,1641,4,958308130,Comedy
4022,2683,4,965519495,Comedy
5732,480,4,958434028,Action|Adventure|Sci-Fi
2205,441,5,974604028,Comedy
3199,377,4,968632030,Action|Romance|Thriller
4052,1603,4,965492792,Sci-Fi|Thriller
1549,2858,4,974741664,Comedy|Drama
2259,1682,4,974592590,Drama
5657,32,4,1041646078,Drama|Sci-Fi
3045,47,5,970189653,Crime|Thriller
5602,1,5,959816805,Animation|ForChildren|Comedy
3946,2028,5,965748353,Action|Drama|War
2016,3873,5,974678651,Comedy|Western
5716,1682,4,958511033,Drama
2105,1097,4,974667877,ForChildren|Drama|Fantasy|Sci-Fi
4848,780,4,962835387,Action|Sci-Fi|War
5504,2115,4,959735561,Action|Adventure
1490,292,4,974771908,Action|Drama|Thriller
4604,1060,5,989760848,Comedy|Drama
1095,1721,4,974928628,Drama|Romance
493,1188,4,976215864,Comedy|Romance
283,2355,5,976570335,Animation|ForChildren|Comedy
4114,608,5,965364788,Crime|Drama|Thriller
5344,3671,4,960671113,Comedy|Western
195,2291,5,977812005,Drama|Romance
4041,2325,5,965713539,Comedy
3882,254,4,967034953,Drama
5362,3089,5,960514533,Drama
746,589,4,975467897,Action|Sci-Fi|Thriller
692,527,5,975738500,Drama|War
5025,1245,5,962575762,Drama
28,551,4,978982185,ForChildren|Comedy|Musical
