user_id,movie_id,rating,timestamp,genres
2248,2657,5,974596409,Comedy|Horror|Musical|Sci-Fi
5017,1721,4,962582681,Drama|Romance
5277,1951,4,983332957,Musical
2073,3481,5,974661427,Comedy
18,2137,5,978154798,Animation|ForChildren
3588,2947,5,966659113,Action
438,2060,5,976256995,Comedy
5312,353,4,962157914,Action|Romance|Thriller
3841,1294,5,965996206,Comedy|War
5530,3105,4,959995944,Drama
1364,2023,5,974768834,Action|Crime|Drama
355,318,5,976321110,Drama
5074,534,5,965102598,Drama|Romance
6010,2401,4,957463845,Western
1693,950,4,974709504,Mystery
1322,1212,5,974781342,Mystery|Thriller
4112,3543,4,965367259,Comedy|Drama
5548,1682,5,959535677,Drama
4904,914,5,962686642,Musical|Romance
1203,3253,4,975174027,Comedy
231,1225,4,1030138750,Drama
2131,345,4,974646910,Comedy|Drama
4921,1127,4,962782408,Action|Adventure|Sci-Fi|Thriller
564,527,5,976040575,Drama|War
752,1172,5,975459451,Comedy|Drama|Romance
4551,1546,5,966880056,Comedy
2697,3753,5,973306590,Action|Drama|War
4243,1744,4,965317318,Action|Adventure|Thriller
4445,1304,5,965088304,Action|Comedy|Western
5361,1304,4,960527392,Action|Comedy|Western
5703,3508,4,958575720,Western
2631,945,5,973614457,Comedy|Musical|Romance
5275,1268,4,961110213,Drama
3705,2858,4,966280963,Comedy|Drama
377,541,4,976303616,Film-Noir|Sci-Fi
981,2596,4,977421425,Comedy|Drama
2447,2796,5,974215470,Comedy
2394,1356,4,974355254,Action|Adventure|Sci-Fi
531,3033,4,978729137,Comedy|Sci-Fi
696,3751,4,975560138,Animation|ForChildren|Comedy
5267,495,4,965409304,Drama
2848,235,5,972513907,Comedy|Drama
5728,935,4,958468676,Comedy|Musical
446,1172,5,976237568,Comedy|Drama|Romance
5018,21,4,962587370,Action|Comedy|Drama
2149,1721,5,974620604,Drama|Romance
4082,1952,4,965438321,Drama
2331,2858,5,974427465,Comedy|Drama
5531,1200,4,959620118,Action|Sci-Fi|Thriller|War
5387,261,4,960340654,Drama
2544,3100,4,978970680,Drama
3825,599,4,965939735,Western
2659,3811,5,973469672,Drama|War
4754,3608,4,963186160,Comedy
