user_id,movie_id,rating,timestamp,genres
1671,3342,5,974713449,Drama|War
2569,3929,4,973911951,Comedy
3747,1639,4,966138457,Drama|Romance
3821,3702,4,974759703,Action|Sci-Fi
5173,3147,5,961886251,Drama|Thriller
4000,2716,4,965570174,Comedy|Horror
136,2712,5,977422645,Drama
3864,1252,5,965854395,Film-Noir|Mystery|Thriller
4958,908,4,962684185,Drama|Thriller
639,3600,4,975809859,Comedy|Musical
5780,110,5,958153402,Action|Drama|War
3469,968,4,967231220,Horror|Sci-Fi
2145,2647,4,974629297,Horror
1717,2019,5,993455348,Action|Drama
3129,2371,5,969290999,Comedy
442,2985,4,978455395,Action|Crime|Sci-Fi
3416,1639,4,967401572,Drama|Romance
4186,1374,5,1017785912,Action|Adventure|Sci-Fi
787,2707,4,975430085,Thriller
2022,1270,5,1001286384,Comedy|Sci-Fi
3208,1388,4,968556792,Action|Horror
1533,3005,4,974745181,Thriller
4207,3526,5,965322501,Comedy|Drama
5243,2723,5,961390622,Action|Adventure|Comedy
4146,1242,5,965343310,Action|Drama|War
5111,1673,5,962332919,Drama
5435,1396,4,960062216,Crime|Drama|Sci-Fi
1040,903,5,974981924,Mystery|Thriller
3242,2058,4,968345401,Action|Thriller
2263,1320,5,974582166,Action|Horror|Sci-Fi|Thriller
509,1966,5,976206455,Comedy
3868,1089,4,965847547,Crime|Thriller
5219,589,5,961542047,Action|Sci-Fi|Thriller
4033,3552,5,965524468,Comedy
1389,151,4,974940203,Drama|Romance|War
523,2947,4,976194278,Action
5831,1204,5,957899117,Adventure|War
1740,858,5,974703625,Action|Crime|Drama
1758,364,4,974787999,Animation|ForChildren|Musical
5886,151,5,957487247,Drama|Romance|War
5387,2183,4,961191602,Thriller
958,2203,5,975127537,Film-Noir|Thriller
1067,1945,4,974952597,Crime|Drama
2116,552,4,974649695,Action|Adventure|Comedy
406,1259,4,976654194,Adventure|Comedy|Drama
2010,260,5,974677142,Action|Adventure|Fantasy|Sci-Fi
4417,3729,5,965136611,Action|Crime
1065,2291,4,974946323,Drama|Romance
5654,2683,4,1045160488,Comedy
4988,858,4,962593118,Action|Crime|Drama
3585,1935,4,966698819,Drama
5460,1704,4,959906691,Drama
3771,2985,4,966182044,Action|Crime|Sci-Fi
3716,1090,5,966267813,Drama|War
2680,913,4,973389721,Film-Noir|Mystery
5674,21,5,958679844,Action|Comedy|Drama
3971,1625,4,970257147,Mystery|Thriller
1068,3250,4,974945775,Drama
3746,1100,5,966140561,Action|Romance
2740,1306,4,973222854,Drama|Sci-Fi
3272,3508,4,968204653,Western
1523,1294,4,974745605,Comedy|War
2909,3360,4,971883197,Drama
5046,3608,5,962503571,Comedy
1203,783,4,998231384,Animation|ForChildren|Musical
2124,3427,4,974651911,Crime
3927,1629,4,965710380,Comedy|Romance
2854,2395,5,972513078,Comedy
4162,1821,4,965336847,Comedy|Romance
1501,539,5,975352164,Comedy|Romance
1244,3188,4,975433722,Documentary
3945,141,5,965687477,Comedy
2148,2335,4,974624457,Comedy
2889,11,4,972058413,Comedy|Drama|Romance
189,2706,4,977028679,Comedy
2242,1682,5,974600410,Drama
1088,2804,4,977339099,Comedy|Drama
788,3070,4,975429142,Adventure|Comedy|Sci-Fi
3138,2407,4,969050153,Comedy|Sci-Fi
4647,3543,4,963968186,Comedy|Drama
1113,3104,5,974915885,Action|Adventure|Comedy|Crime
5605,2048,4,959551409,Animation|ForChildren
1284,345,4,974839469,Comedy|Drama
442,1089,4,978453811,Crime|Thriller
1601,165,5,978578456,Action|Thriller
88,1300,5,977696617,Drama
3705,1617,4,966280478,Crime|Film-Noir|Mystery|Thriller
2181,3362,5,974668595,Comedy|Crime|Drama
1701,2804,4,1009697120,Comedy|Drama
5329,247,5,961456381,Drama|Fantasy|Romance|Thriller
2110,1198,5,974650533,Action|Adventure
2353,828,4,974401581,Adventure|ForChildren
1974,2391,4,974691544,Crime|Thriller
4789,2571,5,963000640,Action|Sci-Fi|Thriller
2738,2336,5,973226288,Drama
5434,2012,4,960045253,Comedy|Sci-Fi|Western
2478,2160,4,974240349,Horror|Thriller
2351,1952,4,974408572,Drama
