user_id,movie_id,rating,timestamp,genres
3650,2347,4,970772318,Action
30,3949,4,978122183,Drama
1749,1201,4,974753460,Action|Western
3471,2912,4,1014243017,Action|Crime|Drama
1676,1013,4,974795262,ForChildren|Drama
5511,648,5,959715967,Action|Adventure|Mystery
850,2303,5,975349980,Drama|Musical
2478,2871,4,975442225,Adventure|Thriller
3118,260,5,969401638,Action|Adventure|Fantasy|Sci-Fi
840,580,4,1010441001,Drama
6006,1246,4,957031670,Drama
4326,1914,4,965245560,Comedy|Drama
2918,50,5,971720582,Crime|Thriller
2317,2762,5,974497784,Thriller
1427,260,5,974841278,Action|Adventure|Fantasy|Sci-Fi
3853,145,4,965875077,Action
2903,2858,4,972003539,Comedy|Drama
4005,1201,4,1007219888,Action|Western
5215,858,5,961551131,Action|Crime|Drama
5369,1912,5,960487763,Action|Crime|Romance
5522,924,5,959646628,Drama|Mystery|Sci-Fi|Thriller
2232,750,5,974598287,Sci-Fi|War
1701,2762,5,974708362,Thriller
232,1208,5,976811935,Drama|War
3824,720,5,990726560,Animation
5896,1542,4,957458798,Comedy|Drama|Romance
178,3397,5,977098497,ForChildren|Comedy
4830,1302,5,963610097,Drama
1776,1291,4,985102917,Action|Adventure
858,2130,5,975344573,Crime|Drama|Romance
4737,2917,5,963281625,Crime|Thriller
235,2022,4,977099789,Drama
419,932,5,1044899895,Romance
5582,1084,5,959283554,Crime|Drama
5463,3159,4,959899905,Animation|ForChildren|Musical
4054,3244,4,965504614,Comedy|Romance
6016,2357,4,956957489,Drama
3885,1310,4,967649883,Documentary
2898,1120,4,1001212822,Drama
924,1,4,975200860,Animation|ForChildren|Comedy
2501,3114,4,974085086,Animation|ForChildren|Comedy
1676,260,5,974796149,Action|Adventure|Fantasy|Sci-Fi
1184,1967,4,974854661,Adventure|ForChildren|Fantasy
5878,1084,5,957550029,Crime|Drama
4879,364,4,962766761,Animation|ForChildren|Musical
5019,1250,4,986001533,Drama|War
5312,1965,4,962156725,Comedy|Sci-Fi
2757,3359,5,973194954,Drama
5795,2321,4,958147809,Comedy
4265,2300,5,965306179,Comedy|Musical
2638,1077,4,980119860,Comedy|Sci-Fi
3823,1610,5,965944627,Action|Thriller
1466,1219,4,974754511,Horror|Thriller
4637,1617,4,964030708,Crime|Film-Noir|Mystery|Thriller
524,3174,4,976169579,Comedy|Drama
1268,2947,5,974835381,Action
5874,1792,4,957562609,Action|Thriller
453,1148,5,976232832,Animation|Comedy
5572,1242,5,959302141,Action|Drama|War
3521,2948,4,966922808,Action
5053,2924,5,962490852,Action|Comedy
5182,1573,4,961789966,Action|Sci-Fi|Thriller
2116,1425,4,983027502,Comedy
3227,457,4,968798847,Action|Thriller
