user_id,movie_id,rating,timestamp,genres
2467,589,5,974161087,Action|Sci-Fi|Thriller
3585,195,4,966695647,Comedy|Drama|Romance
352,2571,5,976325011,Action|Sci-Fi|Thriller
5294,1148,4,961040047,Animation|Comedy
4830,1372,5,962905110,Action|Adventure|Sci-Fi
1113,125,4,976903083,Comedy
549,1101,4,976122642,Action|Romance
4845,1046,5,963282313,Drama|Romance
2872,535,4,972421134,Drama
4263,1093,4,965305079,Drama|Musical
990,1370,5,975087921,Action|Thriller
4562,1267,4,967429530,Film-Noir|Thriller
4318,3686,4,965382247,Thriller
2465,599,5,974325255,Western
552,3262,4,976061160,Drama|Mystery
1015,318,4,975015686,Drama
2059,924,5,974751811,Drama|Mystery|Sci-Fi|Thriller
3308,3698,4,967976105,Action|Adventure|Sci-Fi
353,1221,5,976323228,Action|Crime|Drama
526,3418,4,976161715,Action|Drama
3885,1306,5,965810453,Drama|Sci-Fi
45,3044,5,977988650,Mystery|Romance|Thriller
5775,1747,4,958165821,Comedy|Drama
3233,2390,5,970285533,Comedy
2446,1753,5,975350299,Comedy
1087,43,4,988652179,Drama
3416,11,4,967402853,Comedy|Drama|Romance
859,1987,4,975343225,Horror
3017,2291,4,970529932,Drama|Romance
428,471,4,976261131,Comedy|Romance
2821,524,5,972655830,Drama
1371,317,5,974847940,ForChildren|Comedy|Fantasy
327,2969,4,976398677,Drama|Romance
2285,1873,4,974522249,Drama
1696,3543,4,974763064,Comedy|Drama
5724,1258,4,958498288,Horror
4923,2396,4,962668225,Comedy|Romance
2901,1185,5,971883539,Drama
2124,1094,5,974647819,Drama|Romance|War
3491,2921,4,967068260,Western
1490,3404,4,974770839,Action|Drama
2097,1485,4,974887113,Comedy
35,3451,4,978101477,Comedy|Drama
5344,349,4,960676699,Action|Adventure|Thriller
5070,898,5,962507412,Comedy|Romance
4277,1401,5,970050394,Drama
3414,1073,5,967487785,Adventure|ForChildren|Comedy|Fantasy
3681,2313,4,967065642,Drama
5841,3551,5,957824183,Thriller
2024,11,4,974672998,Comedy|Drama|Romance
3328,3873,5,967866391,Comedy|Western
5950,1276,4,957180414,Comedy|Drama
83,60,5,977721051,Adventure|ForChildren|Fantasy
2966,2144,5,971121535,Comedy
4305,2615,4,965264399,Adventure|Sci-Fi
4476,2858,5,965058503,Comedy|Drama
5435,1358,5,960032742,Drama|Thriller
1983,2985,4,974685856,Action|Crime|Sci-Fi
5630,3418,5,980084731,Action|Drama
3863,2353,4,965856082,Action|Thriller
4784,2352,5,963253393,Comedy|Drama
3423,2746,4,967364189,Comedy|Horror|Musical
3669,3698,4,966464080,Action|Adventure|Sci-Fi
550,2088,4,976167928,Adventure|Comedy|Musical
4373,1212,5,965183198,Mystery|Thriller
3503,1234,5,988272566,Comedy|Crime
1120,2378,4,974914400,Comedy
2811,3741,5,972756458,Crime|Drama
4819,2852,4,962928191,Drama
2743,3476,4,973221015,Horror|Mystery|Thriller
5074,337,4,964551783,Drama
1268,162,5,974818786,Documentary
5503,608,4,959782103,Crime|Drama|Thriller
3498,3105,4,966998573,Drama
3369,1198,5,967637135,Action|Adventure
3589,2763,5,966654936,Action|Thriller
5394,3854,4,1003768519,Drama|Romance
3995,610,4,965585056,Action|Adventure|Animation|Horror|Sci-Fi
1370,1084,4,974796010,Crime|Drama
5306,3104,4,960939508,Action|Adventure|Comedy|Crime
765,339,4,975612904,Comedy|Romance
6037,247,4,956718797,Drama|Fantasy|Romance|Thriller
4903,593,5,962684139,Drama|Thriller
551,912,5,976065211,Drama|Romance|War
2073,261,5,974673338,Drama
3265,3481,5,968259760,Comedy
331,3948,4,984154745,Comedy
3380,1233,5,967586945,Action|Drama|War
2740,380,4,973223349,Action|Adventure|Comedy|Romance
1671,1172,4,974713515,Comedy|Drama|Romance
818,2580,4,975385179,Crime
53,2161,5,977981423,Adventure|ForChildren|Fantasy
2192,1374,4,974607439,Action|Adventure|Sci-Fi
3123,2336,4,969323776,Drama
4484,2571,5,965018567,Action|Sci-Fi|Thriller
1259,3513,5,974820659,Drama|Thriller
4258,2095,4,965413321,ForChildren|Comedy
5312,1376,5,962156667,Action|Adventure|Sci-Fi
3521,2612,5,966921725,Drama
4277,940,5,967620118,Action|Adventure
6020,930,5,956757813,Film-Noir|Romance|Thriller
1120,590,4,975437132,Adventure|Drama|Western
2861,2599,4,972503630,Comedy
3358,381,4,967695016,Drama
1044,3679,4,974966599,Documentary
2701,3173,4,973303828,Drama
5365,1265,4,960501821,Comedy|Romance
1658,3082,4,974713162,Action|Thriller
2332,2132,5,1005530135,Drama
249,2949,5,976727131,Action
1901,1234,5,974694282,Comedy|Crime
3507,3755,4,966975004,Action|Adventure|Thriller
571,3147,4,975998806,Drama|Thriller
2244,3730,4,984318712,Drama|Mystery
3910,3671,4,965756786,Comedy|Western
618,589,4,975800484,Action|Sci-Fi|Thriller
2098,198,4,974654838,Action|Crime|Sci-Fi
2173,1161,4,974610822,Drama
4169,599,4,971579277,Western
5210,2762,4,966385564,Thriller
5333,3526,4,960827316,Comedy|Drama
4940,3763,4,1022015506,Action|Crime|Thriller
2109,1945,5,974652970,Crime|Drama
3965,1265,4,965675710,Comedy|Romance
1473,1387,5,974752718,Action|Horror
3831,3798,5,965931495,Thriller
3372,3753,4,967604341,Action|Drama|War
1141,1210,4,1005053709,Action|Adventure|Romance|Sci-Fi|War
2506,2858,5,974076961,Comedy|Drama
5905,3253,5,957375692,Comedy
2453,1399,4,974191550,Drama
23,1690,5,978464728,Action|Horror|Sci-Fi
2882,1961,4,972242319,Drama
3856,2124,5,965870675,Comedy
2225,356,5,974679480,Comedy|Romance|War
651,2524,4,975979322,Action|Drama
5925,1097,5,957284940,ForChildren|Drama|Fantasy|Sci-Fi
1244,3095,4,974830277,Drama
3169,2571,5,968809374,Action|Sci-Fi|Thriller
2203,2011,4,974608873,Comedy|Sci-Fi
1186,2109,5,979279204,Comedy
1253,1096,5,974824610,Drama
2154,1250,5,974619128,Drama|War
731,1094,4,975528243,Drama|Romance|War
3459,3578,5,1004775215,Action|Drama
4085,1225,5,965501108,Drama
754,2494,4,975538868,Documentary
2913,3920,5,971771012,Drama|Fantasy
5917,3438,5,957316395,Action|ForChildren|Fantasy
1469,898,5,974769783,Comedy|Romance
2402,2734,4,974263391,Drama
822,1,5,975469145,Animation|ForChildren|Comedy
660,435,4,975691521,Comedy|Sci-Fi
2092,2804,4,974670842,Comedy|Drama
4033,453,4,965513126,Comedy
5954,3284,5,957128936,Comedy|Romance
4085,47,5,965434812,Crime|Thriller
4048,3507,4,965501458,Comedy
2491,2291,4,974132055,Drama|Romance
149,232,5,977325719,Comedy|Drama
3507,3360,5,967177362,Drama
3266,3176,5,968212474,Drama|Mystery|Thriller
332,509,4,982553259,Drama|Romance
4189,111,5,965326602,Drama|Thriller
5412,3159,5,994735153,Animation|ForChildren|Musical
1018,3494,4,975107377,Adventure|Western
5061,2369,5,962485686,Comedy|Romance
4309,2268,5,965722902,Crime|Drama
1707,1162,5,974876899,Comedy
1803,589,5,974698240,Action|Sci-Fi|Thriller
3713,1196,5,966272193,Action|Adventure|Drama|Sci-Fi|War
4112,1923,5,965368082,Comedy
2420,3635,5,974240133,Action
187,1785,4,977232655,Action|Crime
4560,700,4,964648757,Comedy
3247,1374,5,968303935,Action|Adventure|Sci-Fi
1242,778,5,976308382,Drama
4089,2336,5,965429270,Drama
637,531,4,975738322,ForChildren|Drama
331,2599,4,976386123,Comedy
696,3952,4,975559833,Drama|Thriller
4079,2421,4,990809011,Action|Adventure|Drama
6021,2324,5,956757262,Comedy|Drama
1206,3033,5,974843711,Comedy|Sci-Fi
1698,2762,4,974708269,Thriller
5623,3033,4,959093515,Comedy|Sci-Fi
44,2321,4,978304306,Comedy
4566,3386,4,973603513,Drama|Mystery
5978,2916,4,965877251,Action|Adventure|Sci-Fi|Thriller
4889,21,5,962910999,Action|Comedy|Drama
333,515,4,996354256,Drama
5621,232,5,959098864,Comedy|Drama
2840,551,5,972571722,ForChildren|Comedy|Musical
3280,1965,4,968348355,Comedy|Sci-Fi
5936,2028,5,957214268,Action|Drama|War
2378,5,4,974331150,Comedy
3386,1923,4,967529468,Comedy
4118,551,5,983347279,ForChildren|Comedy|Musical
4653,3269,4,975534219,Adventure|Romance|Sci-Fi
1222,1079,5,975027917,Comedy
4452,3793,5,965086276,Action|Sci-Fi
1317,3900,4,985500699,Comedy|Drama
4891,1304,4,968105057,Action|Comedy|Western
1579,2015,4,992627546,ForChildren|Comedy|Fantasy
2378,2683,4,974330727,Comedy
5522,2792,4,960090590,Comedy
2562,1527,5,973981780,Action|Sci-Fi
3091,2762,4,969658942,Thriller
556,2083,4,976057274,ForChildren|Musical
2478,1234,4,975442160,Comedy|Crime
823,3424,5,977457322,Comedy|Drama
1366,2959,4,974769196,Drama
1466,39,4,974755269,Comedy|Romance
1553,2081,4,974741588,Animation|ForChildren|Comedy|Musical|Romance
156,509,5,977250231,Drama|Romance
1015,1265,4,975017153,Comedy|Romance
1781,1334,4,974700657,Horror|Sci-Fi
2781,3476,4,989598290,Horror|Mystery|Thriller
1181,3545,4,974946754,Musical|War
2854,2133,4,972534275,Adventure|Comedy
3080,3751,4,1008794761,Animation|ForChildren|Comedy
1778,3263,4,974705771,Comedy
3572,912,5,966735767,Drama|Romance|War
544,912,5,976119571,Drama|Romance|War
3892,1676,4,965798347,Action|Adventure|Sci-Fi|War
5140,1242,4,962058789,Action|Drama|War
6024,11,5,956836579,Comedy|Drama|Romance
3860,3137,4,965860869,Action|War
3999,2019,4,965572521,Action|Drama
1465,903,5,974767200,Mystery|Thriller
2776,3809,5,973054811,Comedy
4141,1754,4,965350616,Action|Mystery|Thriller
987,1376,5,975099371,Action|Adventure|Sci-Fi
4034,2857,4,965511883,Animation|Musical
1243,2463,4,994720069,Comedy
2878,3363,5,972360146,Comedy|Drama
4802,541,4,962941822,Film-Noir|Sci-Fi
3335,356,5,967838747,Comedy|Romance|War
3079,2571,4,979079343,Action|Sci-Fi|Thriller
3173,1197,5,968793799,Action|Adventure|Comedy|Romance
5909,1333,4,957373230,Horror
5281,2492,4,979835213,Comedy
5172,2238,4,995328144,Comedy|Drama
767,1333,5,975453887,Horror
1062,25,5,975049194,Drama|Romance
2552,2134,4,973999733,Comedy
1727,3421,4,974782631,Comedy
959,3513,5,986077828,Drama|Thriller
2383,1566,4,974500947,Adventure|Animation|ForChildren|Comedy|Musical
4039,1198,5,965504419,Action|Adventure
5936,2959,5,957214552,Drama
1530,1257,4,985056148,Comedy
3592,2348,4,966645391,Drama
3051,2278,5,970180789,Action|Crime|Thriller
1135,1573,4,974881821,Action|Sci-Fi|Thriller
2124,3549,4,974651464,Musical
3196,11,5,968637388,Comedy|Drama|Romance
582,3155,4,981995799,Drama|Romance
2368,909,5,974340328,Comedy|Drama
5888,3159,4,957534930,Animation|ForChildren|Musical
2378,2860,4,974331191,Comedy
2643,2455,4,1031343300,Horror|Sci-Fi
2168,2694,4,975705911,Comedy
337,3114,4,976349046,Animation|ForChildren|Comedy
5227,692,5,961475915,Action|Sci-Fi|Thriller
5403,3755,5,962853304,Action|Adventure|Thriller
238,2022,4,976766777,Drama
1066,2746,4,974946224,Comedy|Horror|Musical
2611,1222,5,973801888,Action|Drama|War
4728,213,4,1032133721,Drama
18,2993,5,978153192,Action
4375,1694,4,965239962,Drama
2609,1635,4,973724592,Drama
5615,3683,4,959307400,Drama|Film-Noir
2934,3079,4,971491554,Drama
4882,1256,5,962755940,Comedy|War
429,198,5,976259070,Action|Crime|Sci-Fi
2899,3552,5,971918978,Comedy
4508,2467,4,964986400,Mystery
1205,1747,4,974844820,Comedy|Drama
648,3176,5,1030230699,Drama|Mystery|Thriller
888,3745,5,975256042,Adventure|Animation|Sci-Fi
1607,1221,5,974733028,Action|Crime|Drama
5759,2065,4,958255777,Comedy|Drama|Romance
5109,940,4,962332941,Action|Adventure
1941,2944,4,974948463,Action|War
3118,2770,4,969393202,Comedy
3913,1573,4,965765673,Action|Sci-Fi|Thriller
3300,3685,5,968035948,Comedy|Drama|Romance
3296,2688,5,968057592,Drama|Thriller
824,457,5,975378129,Action|Thriller
5497,1079,5,959805849,Comedy
1156,2108,4,974865124,Comedy|Romance
4524,2240,4,964812197,Drama
1698,2943,5,975876570,Drama|Romance
3816,934,4,965951872,Comedy
4035,858,4,965508764,Action|Crime|Drama
5755,3396,4,958265717,ForChildren|Comedy
1241,3160,5,974832868,Drama
3224,3102,4,969144461,Thriller
798,1196,5,975406910,Action|Adventure|Drama|Sci-Fi|War
4335,3114,5,965238493,Animation|ForChildren|Comedy
