user_id,movie_id,rating,timestamp,genres
4094,1747,4,965420062,Comedy|Drama
1880,3469,4,975384231,Drama
5717,1198,5,958509246,Action|Adventure
1694,1358,5,974709521,Drama|Thriller
300,2959,4,976506046,Drama
4085,2266,4,986186389,Comedy|Romance
1485,2302,4,974751572,Comedy
1242,306,4,974909075,Drama
2592,1302,4,973829393,Drama
5679,2427,5,958618914,Action|Drama|War
1733,3868,4,990735777,Comedy
1727,2723,4,974705651,Action|Adventure|Comedy
1599,733,4,974733574,Action|Adventure|Thriller
4414,2694,4,965560395,Comedy
4964,3608,4,962616430,Comedy
494,1562,5,976217257,Action|Adventure|Crime
4089,377,4,965456083,Action|Romance|Thriller
5699,745,4,958619714,Animation|Comedy|Thriller
1463,1835,4,1007678355,Romance
802,1097,5,975401058,ForChildren|Drama|Fantasy|Sci-Fi
4466,1285,4,965070213,Comedy
2446,648,4,977173975,Action|Adventure|Mystery
1980,3450,4,974773480,Comedy
4705,904,4,963534717,Mystery|Thriller
822,1029,4,975380682,Animation|ForChildren|Musical
4666,1732,5,963844208,Comedy|Crime|Mystery|Thriller
1038,36,5,974988687,Drama
1219,996,4,979518807,Action|Drama|Western
4227,145,4,965317814,Action
1941,1270,5,974853849,Comedy|Sci-Fi
4797,838,5,962997106,Comedy|Drama|Romance
5954,2644,5,957705318,Horror
201,2689,4,976942531,Documentary
6037,2997,4,956719269,Comedy
3864,3468,5,965855254,Drama
4271,1704,4,965303971,Drama
412,1541,4,976295117,Comedy|Romance
1406,262,4,974762905,ForChildren|Drama
1285,3679,4,975457503,Documentary
1446,1230,4,974757547,Comedy|Romance
1699,2970,5,981322513,Adventure|Drama
5367,1054,4,960506564,Drama
3550,1285,4,966997960,Comedy
2934,271,4,971491818,Drama
5800,2670,4,958015199,War
5524,2096,5,959638677,Animation|ForChildren|Musical
1922,2248,4,975162413,Comedy|Drama|Romance
1274,3469,4,974810223,Drama
2251,2683,4,974602745,Comedy
1605,531,4,974929387,ForChildren|Drama
4012,3396,4,965540802,ForChildren|Comedy
5281,1266,4,961164824,Western
3045,924,5,970188963,Drama|Mystery|Sci-Fi|Thriller
5333,1958,4,960828939,Comedy|Drama
4016,3405,4,965623171,Action|Drama
5030,2997,4,962564979,Comedy
4033,2836,4,965512768,Comedy
3894,593,5,965791202,Drama|Thriller
1723,1876,5,974706124,Action|Drama|Sci-Fi|Thriller
3475,1089,5,974770454,Crime|Thriller
2665,1130,4,973471807,Horror
4130,3635,4,965352328,Action
5375,1175,4,960414498,Comedy|Sci-Fi
1544,2683,5,974744131,Comedy
2485,1185,4,974145049,Drama
4592,3186,4,964303890,Drama
996,2985,5,975054049,Action|Crime|Sci-Fi
3827,293,5,966130518,Crime|Drama|Romance|Thriller
1755,3548,5,974703199,Comedy|Drama
2018,3200,4,1015299497,Comedy|Drama
2020,260,5,974672909,Action|Adventure|Fantasy|Sci-Fi
5759,3504,5,959817946,Comedy|Drama
5926,1356,4,957278308,Action|Adventure|Sci-Fi
1460,3484,4,974755740,Thriller
2565,1293,5,973968418,Drama
3718,1946,5,966264850,Drama|Romance
3243,788,4,968395364,Comedy|Fantasy|Romance|Sci-Fi
2307,1694,4,975598683,Drama
1172,2245,4,974866393,Comedy|Drama
3414,3408,4,967488979,Drama
3997,587,4,965580279,Comedy|Romance|Thriller
