user_id,movie_id,rating,timestamp,genres
533,2599,5,976141378,Comedy
839,1611,4,980999227,Drama
4827,913,4,962908278,Film-Noir|Mystery
1021,1206,5,975007600,Sci-Fi
2771,1682,4,973097117,Drama
3491,2355,4,967066498,Animation|ForChildren|Comedy
3187,1193,5,968677356,Drama
839,2134,4,975362491,Comedy
2635,3409,4,973588518,Drama|Thriller
4318,3432,4,965339029,Action|Drama
767,3755,4,975448072,Action|Adventure|Thriller
1980,3720,4,1019109314,Drama
1109,3108,5,974921616,Comedy|Drama|Romance
4167,903,5,965662104,Mystery|Thriller
5046,2301,4,975111258,Comedy
4771,49,4,996965605,Drama|Romance
647,1004,4,975713935,Action|Thriller
2323,1405,5,974626385,Animation|Comedy
3333,1378,5,967848091,Action|Comedy|Western
2097,2987,4,981232931,Adventure|Animation|Film-Noir
1069,3266,5,974944241,Action|Comedy|Crime|Drama
4411,1197,4,969388689,Action|Adventure|Comedy|Romance
5283,3213,4,961166079,Animation|ForChildren
2409,1242,5,974251466,Action|Drama|War
4001,1513,4,965572619,Comedy
2727,541,5,973266711,Film-Noir|Sci-Fi
4472,1835,4,965068831,Romance
2248,3911,4,974595221,Comedy
1299,1201,5,974789031,Action|Western
4620,223,5,964124534,Comedy
5550,3016,4,959621583,Horror
1108,3481,5,974919385,Comedy
3228,3441,4,968417818,Action|War
2537,2012,4,974052292,Comedy|Sci-Fi|Western
4448,2938,5,965135059,Drama
1883,1022,4,974877513,Animation|ForChildren|Musical
2560,265,5,973988924,Drama|Romance
825,899,5,975375888,Musical|Romance
926,2987,4,1006643941,Adventure|Animation|Film-Noir
1591,316,4,974752863,Action|Adventure|Sci-Fi
2978,1223,4,970967428,Animation|Comedy
637,3066,5,975739131,War
270,1835,4,976638999,Romance
855,1028,4,975467416,ForChildren|Comedy|Musical
5126,357,4,962154811,Comedy|Romance
308,1291,4,976484519,Action|Adventure
4600,1616,4,967479421,Action|Thriller|War
1255,2395,5,974822340,Comedy
1601,316,5,978577203,Action|Adventure|Sci-Fi
